provider_id,measure_name,score,hcahps_question,hcahps_answer_percent,hcahps_measure_id
30012,ED2,98,"Patients who reported YES, they would probably recommend the hospital",28,H_RECMND_PY
30013,ED2,96,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30013,ED2,96,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
30013,ED2,96,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
30014,ED2,69,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30014,ED2,69,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
30014,ED2,69,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
30016,ED2,88,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
30016,ED2,88,"Patients who reported YES, they would definitely recommend the hospital",59,H_RECMND_DY
30016,ED2,88,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
30022,ED2,92,"Patients who reported NO, they would probably not or definitely not recommend the hospital",11,H_RECMND_DN
30022,ED2,92,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
30022,ED2,92,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
30023,ED2,138,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
30023,ED2,138,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
30023,ED2,138,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
30024,ED2,174,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30024,ED2,174,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
30024,ED2,174,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
30030,ED2,125,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
30030,ED2,125,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
30030,ED2,125,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
30033,ED2,135,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30033,ED2,135,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
30033,ED2,135,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
30036,ED2,112,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30036,ED2,112,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
30036,ED2,112,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
30037,ED2,148,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
30037,ED2,148,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
30037,ED2,148,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
30038,ED2,83,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30038,ED2,83,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
30038,ED2,83,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
30043,ED2,197,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
30043,ED2,197,"Patients who reported YES, they would definitely recommend the hospital",61,H_RECMND_DY
30043,ED2,197,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
30055,ED2,88,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30055,ED2,88,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
30055,ED2,88,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
30061,ED2,86,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
30061,ED2,86,"Patients who reported YES, they would definitely recommend the hospital",75,H_RECMND_DY
30061,ED2,86,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
30062,ED2,77,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
30062,ED2,77,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
30062,ED2,77,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
30064,ED2,100,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30064,ED2,100,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
30064,ED2,100,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
30065,ED2,75,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30065,ED2,75,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
30065,ED2,75,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
30068,ED2,49,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
30068,ED2,49,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
30068,ED2,49,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
30069,ED2,104,"Patients who reported NO, they would probably not or definitely not recommend the hospital",11,H_RECMND_DN
30069,ED2,104,"Patients who reported YES, they would definitely recommend the hospital",57,H_RECMND_DY
30069,ED2,104,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
30071,ED2,63,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30071,ED2,63,"Patients who reported YES, they would definitely recommend the hospital",55,H_RECMND_DY
30071,ED2,63,"Patients who reported YES, they would probably recommend the hospital",40,H_RECMND_PY
30073,ED2,77,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
30073,ED2,77,"Patients who reported YES, they would definitely recommend the hospital",52,H_RECMND_DY
30073,ED2,77,"Patients who reported YES, they would probably recommend the hospital",39,H_RECMND_PY
30078,ED2,108,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30078,ED2,108,"Patients who reported YES, they would definitely recommend the hospital",59,H_RECMND_DY
30078,ED2,108,"Patients who reported YES, they would probably recommend the hospital",35,H_RECMND_PY
30083,ED2,96,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
30083,ED2,96,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
30083,ED2,96,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
30084,ED2,60,"Patients who reported NO, they would probably not or definitely not recommend the hospital",13,H_RECMND_DN
30084,ED2,60,"Patients who reported YES, they would definitely recommend the hospital",35,H_RECMND_DY
30084,ED2,60,"Patients who reported YES, they would probably recommend the hospital",52,H_RECMND_PY
30085,ED2,120,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30085,ED2,120,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
30085,ED2,120,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
30087,ED2,83,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
30087,ED2,83,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
30087,ED2,83,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
30088,ED2,67,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30088,ED2,67,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
30088,ED2,67,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
30089,ED2,82,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
30089,ED2,82,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
30089,ED2,82,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
30092,ED2,67,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
30092,ED2,67,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
30092,ED2,67,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
30093,ED2,67,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30093,ED2,67,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
30093,ED2,67,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
30094,ED2,114,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30094,ED2,114,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
30094,ED2,114,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
30101,ED2,78,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
30101,ED2,78,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
30101,ED2,78,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
30103,ED2,97,"Patients who reported NO, they would probably not or definitely not recommend the hospital",1,H_RECMND_DN
30103,ED2,97,"Patients who reported YES, they would definitely recommend the hospital",93,H_RECMND_DY
30103,ED2,97,"Patients who reported YES, they would probably recommend the hospital",6,H_RECMND_PY
30110,ED2,113,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
30110,ED2,113,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
30110,ED2,113,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
30111,ED2,324,"Patients who reported NO, they would probably not or definitely not recommend the hospital",11,H_RECMND_DN
30111,ED2,324,"Patients who reported YES, they would definitely recommend the hospital",62,H_RECMND_DY
30111,ED2,324,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
30114,ED2,93,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
30114,ED2,93,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
30114,ED2,93,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
30115,ED2,108,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
30115,ED2,108,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
